-4.903	12.784	12.532
-4.240	13.989	12.797
-3.645	15.245	13.069
-3.152	16.571	13.322
-2.605	17.866	13.642
-2.025	17.369	14.003
-1.491	16.869	14.333
-0.546	17.686	14.930
0.231	18.769	15.675
-0.365	20.292	15.571
-0.706	21.884	15.665
-1.009	21.390	15.845
-2.136	21.550	15.502
-3.357	22.288	15.026
-3.978	23.792	14.913
-4.530	25.359	14.759
-4.751	27.033	14.861
-4.236	28.377	15.743
-3.507	28.562	16.969
-4.398	28.530	16.504
-5.571	29.143	15.637
-6.109	30.684	15.355
-6.144	32.228	15.625
-6.784	33.682	15.122
-7.664	34.851	14.101
-8.674	35.468	12.768
-9.021	35.335	11.941
-8.218	35.426	12.720
-7.368	35.955	13.851
-6.929	37.230	14.570
-7.751	38.464	13.661
-8.743	39.480	12.462
-9.870	40.016	10.862
-10.774	39.880	9.579
-10.182	40.093	10.784
-9.655	40.962	11.946
-10.687	40.990	10.437
-11.018	42.321	10.077
-11.094	43.714	10.037
-11.025	45.106	10.331
-11.182	46.536	10.237
-11.452	47.950	9.907
-10.887	48.569	11.381
-10.780	48.156	11.806
-10.167	48.765	13.310
-10.431	50.096	12.859
-10.973	51.246	11.740
-11.569	52.309	10.461
-12.028	53.478	9.487
-12.480	54.679	8.477
-12.877	55.953	7.583
-13.559	56.825	5.770
-13.678	56.408	5.593
-13.656	56.025	5.764
-13.847	57.378	5.321
-14.537	57.391	3.326
-14.751	56.939	2.774
-14.789	56.459	2.697
-14.999	57.692	2.096
-15.076	58.981	1.874
-15.056	60.330	1.958
-14.789	61.581	2.923
-14.447	61.510	4.087
-14.283	61.202	4.706
-14.097	60.837	5.474
-13.789	60.436	6.445
-14.238	60.339	4.791
-14.553	61.217	3.645
-14.847	62.168	2.734
-14.820	63.331	3.004
-14.825	64.485	3.179
-14.787	65.632	3.555
-15.116	66.190	1.895
-15.206	65.623	1.083
-15.509	65.322	-0.649
-15.629	66.278	-1.458
-15.714	67.309	-1.983
-15.750	68.397	-2.309
-15.767	69.518	-2.575
-15.663	70.682	-2.207
-15.296	70.944	-0.467
-14.953	71.137	1.236
-14.619	71.321	3.080
-14.303	71.382	4.865
-14.009	72.156	6.599
-14.149	73.167	5.703
-14.378	73.946	4.081
-14.595	74.723	2.451
-14.744	75.640	1.220
-14.882	76.529	-0.158
-15.205	76.543	-2.649
-15.340	75.934	-3.607
-15.129	76.818	-2.334
-14.882	77.426	-0.636
-14.760	77.291	0.701
-14.697	76.917	1.696
-14.607	76.408	2.388
-14.549	75.798	2.811
-14.282	75.846	4.918
-14.319	76.739	4.652
-14.522	77.123	3.028
-14.753	77.263	1.090
-14.982	77.421	-0.869
-15.217	77.437	-3.014
-15.432	76.917	-4.827
-15.673	77.020	-6.811
-15.773	77.746	-7.678
-15.802	78.572	-7.953
-15.789	79.436	-7.820
-15.758	80.296	-7.474
-15.664	81.147	-6.407
-15.678	80.348	-6.702
-15.837	79.745	-8.555
-15.767	80.589	-7.669
-15.615	81.237	-5.868
-15.455	81.682	-3.780
-15.472	82.499	-3.927
-15.473	83.316	-3.990
-15.477	82.502	-4.254
-15.490	81.716	-4.505
-15.474	80.910	-4.289
-15.452	80.104	-4.022
-15.321	80.804	-2.413
-15.371	81.536	-2.803
-15.334	82.375	-2.115
-15.276	83.147	-1.053
-15.390	82.548	-3.014
-15.258	82.897	-0.891
-15.391	82.562	-3.030
-15.208	83.085	-1.131
-15.112	82.253	-0.565
-15.201	82.772	-1.851
-15.148	81.969	-1.140
-15.172	82.730	-1.408
-15.042	82.219	0.496
-15.133	82.783	-0.828
-15.230	83.100	-2.416
-15.118	82.594	-0.701
-15.234	81.862	-2.449
-15.119	82.462	-0.690
-15.208	82.712	-2.015
-15.095	82.176	-0.384
-15.164	82.816	-1.342
-15.121	81.974	-0.791
-15.135	82.776	-0.897
-15.186	83.318	-1.736
-15.126	82.543	-0.888
-15.117	81.604	-0.754
-15.147	82.398	-1.085
-15.169	83.154	-1.432
-15.189	83.880	-1.786
-15.144	84.463	-0.883
-15.174	83.558	-1.620
-15.097	82.917	-0.278
-15.129	83.622	-0.716
-15.014	83.735	1.334
-15.128	83.724	-0.832
-15.028	84.113	1.121
-15.137	84.016	-1.073
-15.106	83.189	-0.522
-15.136	83.949	-0.941
-15.056	83.113	0.382
-15.112	83.806	-0.497
-15.186	84.192	-1.949
-15.103	83.591	-0.472
-15.170	84.184	-1.631
-15.174	84.892	-1.696
-15.156	84.021	-1.470
-15.128	83.053	-0.964
-15.178	83.769	-1.738
-15.199	84.507	-2.148
-15.163	83.666	-1.579
-15.194	84.368	-2.028
-15.148	83.542	-1.295
-15.194	84.224	-2.035
-15.158	83.291	-1.493
-15.188	84.059	-1.928
-15.188	84.760	-1.907
-15.170	83.874	-1.686
-15.203	84.485	-2.190
-15.152	83.691	-1.333
-15.204	84.328	-2.214
-15.132	83.613	-0.965
-15.196	84.219	-2.076
-15.120	83.437	-0.743
-15.184	84.060	-1.833
-15.243	84.209	-2.969
-15.126	84.045	-0.786
-15.237	83.889	-2.951
-15.119	83.913	-0.687
-15.221	84.122	-2.600
-15.121	83.664	-0.759
-15.209	84.091	-2.334
-15.107	83.553	-0.512
-15.193	84.019	-2.036
-15.075	83.612	0.097
-15.178	83.910	-1.759
-15.239	83.033	-2.864
-15.181	83.807	-1.804
-15.148	84.307	-1.072
-15.233	83.639	-2.915
-15.143	84.216	-1.126
-15.235	83.535	-2.937
-15.146	84.122	-1.187
-15.245	83.514	-3.126
-15.143	84.007	-1.172
-15.212	83.151	-2.461
-15.169	83.943	-1.576
-15.258	83.761	-3.267
-15.139	84.053	-1.092
-15.250	83.829	-3.215
-15.132	83.972	-0.960
-15.244	83.669	-3.103
-15.143	84.138	-1.122
-15.236	83.437	-2.906
-15.147	84.040	-1.179
-15.247	83.423	-3.110
-15.150	83.967	-1.256
-15.252	83.363	-3.202
-15.167	84.006	-1.560
-15.260	83.843	-3.308
-15.138	83.766	-1.092
-15.232	84.004	-2.783
-15.121	83.656	-0.779
-15.218	83.964	-2.525
-15.108	83.579	-0.556
-15.203	83.939	-2.252
-15.086	83.619	-0.136
-15.188	83.918	-1.973
-15.117	83.049	-0.782
-15.170	83.749	-1.596
-15.154	82.741	-1.438
-15.170	83.545	-1.590
-15.180	84.211	-1.750
-15.161	83.320	-1.544
-15.176	84.061	-1.692
-15.175	83.053	-1.802
-15.167	83.868	-1.537
-15.190	82.846	-2.073
-15.170	83.667	-1.614
-15.252	83.104	-3.080
-15.160	83.751	-1.487
-15.254	83.172	-3.159
-15.150	83.725	-1.320
-15.256	83.220	-3.255
-15.141	83.652	-1.201
-15.254	83.333	-3.221
-15.133	83.661	-1.068
-15.249	83.382	-3.150
-15.131	83.738	-1.020
-15.243	83.209	-3.033
-15.147	83.790	-1.252
-15.187	82.822	-2.001
-15.172	83.638	-1.618
-15.153	82.694	-1.415
-15.084	81.899	-0.371
-15.125	82.675	-0.880
-15.178	83.328	-1.755
-15.108	82.584	-0.724
-15.156	83.278	-1.397
-15.164	84.017	-1.527
-15.150	83.080	-1.411
-15.170	83.845	-1.639
-15.111	82.924	-0.724
-15.149	83.653	-1.270
-15.106	82.733	-0.655
-15.132	83.524	-0.977
-15.013	83.820	1.123
-14.904	83.593	3.137
-14.798	83.309	5.195
-14.743	82.531	6.276
-14.681	81.751	7.379
-14.714	80.821	7.115
-14.844	80.040	5.723
-15.006	80.201	4.072
-15.168	80.306	2.343
-15.345	80.196	0.406
-15.526	79.601	-1.589
-15.503	78.610	-1.221
-15.400	77.734	-0.094
-15.255	76.927	1.342
-15.071	76.139	3.021
-14.840	76.394	5.037
-14.571	76.385	7.334
-14.326	75.716	9.448
-14.110	74.837	11.225
-13.995	73.718	12.149
-14.039	72.538	11.970
-14.340	72.010	10.200
-14.618	71.982	8.682
-14.894	71.965	7.155
-15.177	71.928	5.455
-15.482	71.802	3.648
-15.745	71.916	2.153
-15.797	72.447	1.974
-15.746	73.032	2.296
-15.637	73.555	3.524
-15.436	73.103	5.612
-15.348	72.226	6.766
-15.239	71.318	7.824
-15.058	70.465	9.101
-14.803	69.592	10.416
-14.656	68.607	11.539
-14.532	67.525	12.457
-14.338	66.380	13.365
-14.144	65.174	14.217
-14.491	64.197	12.736
-14.922	63.882	10.991
-15.092	64.230	10.372
-15.227	64.610	9.872
-14.820	63.887	11.859
-14.835	62.665	12.207
-14.808	61.390	12.627
-14.661	60.052	13.210
-14.913	60.237	12.417
-15.054	60.539	12.000
-15.268	60.832	11.311
-15.006	59.691	12.498
-15.007	58.412	12.767
-15.011	57.091	13.034
-14.951	55.713	13.395
-14.731	54.310	13.995
-14.456	52.898	14.840
-14.958	51.784	13.639
-15.274	51.960	12.867
-15.197	52.318	13.034
-14.439	51.707	14.882
-13.893	50.480	16.134
-13.299	49.270	17.471
-12.893	47.867	18.451
-12.644	46.357	19.042
-12.554	44.787	19.286
-12.564	43.180	19.339
-12.836	41.622	18.749
-13.530	40.617	17.396
-13.413	40.876	17.454
-13.063	41.128	17.799
-12.521	41.290	18.627
-11.566	40.470	20.202
-11.042	38.954	21.129
-10.745	37.329	21.647
-10.424	35.672	22.082
-10.584	34.095	21.680
-10.626	34.455	21.709
-11.238	34.555	20.947
-11.730	33.231	20.371
-11.761	31.670	20.431
-11.283	30.143	20.961
-10.624	28.701	21.631
-10.175	27.161	22.185
-10.144	25.572	22.301
-10.980	24.688	21.623
-10.878	25.220	21.707
-10.314	25.611	22.164
-9.226	25.310	23.087
-8.196	24.265	23.902
-7.142	23.270	24.695
-6.008	22.521	25.657
-5.378	21.141	26.159
-6.062	20.172	25.659
-6.420	18.925	25.426
-6.075	17.494	25.670
-6.077	16.088	25.692
-6.039	14.655	25.739
-5.592	13.183	25.987
-6.167	12.046	25.767
-6.249	12.832	25.774
-7.235	13.105	25.368
-8.213	12.569	24.977
-7.184	11.525	25.458
-6.549	10.179	25.736
-6.247	8.743	25.876
-5.406	7.424	26.154
-4.271	7.325	26.482
-4.881	8.096	26.347
-4.849	6.683	26.384
-5.594	5.763	26.258
-6.554	5.171	26.119
-5.624	5.478	26.335
-4.533	5.531	26.574
-5.254	6.346	26.451
-6.340	6.136	26.244
-5.144	5.588	26.513
-3.971	5.433	26.754
-3.584	4.115	26.832
-2.506	4.246	26.998
-3.641	4.273	26.839
-4.787	4.375	26.678
-5.901	4.286	26.399
-4.773	3.727	26.402
-5.912	3.743	26.124
-7.030	4.297	25.857
-5.939	3.651	25.878
-5.102	2.671	25.968
-5.555	1.719	25.934
-4.406	1.669	26.000
-3.254	1.614	26.065
-2.117	0.883	26.109
-0.795	0.970	25.993
-1.726	1.086	25.823
-1.100	2.033	25.851
-2.040	1.723	25.784
-0.890	1.250	25.842
-2.003	1.860	25.783
-1.354	0.765	25.812
-0.421	1.249	25.844
-1.439	0.908	25.807
-2.516	0.700	25.777
-1.607	1.217	25.807
-2.686	1.904	25.749
-2.246	2.865	25.785
-2.286	1.653	25.787
-1.686	0.446	25.814
-0.521	0.348	25.834
0.130	1.099	25.851
-0.291	0.127	25.842
-1.446	0.584	25.828
-1.045	-0.580	25.828
-2.056	0.227	25.834
-2.421	1.394	25.824
-1.518	0.462	25.852
-0.535	0.864	25.875
-0.803	-0.189	25.871
-0.965	0.979	25.869
-1.278	-0.052	25.864
-0.129	-0.079	25.862
-1.037	-0.597	25.872
-1.476	0.562	25.873
-2.644	0.725	25.847
-1.475	0.548	25.872
-2.572	1.196	25.840
-3.109	0.302	25.826
-2.039	0.531	25.841
-1.601	-0.627	25.840
-1.611	0.519	25.840
-1.668	-0.611	25.840
-1.307	0.397	25.839
-0.204	0.541	25.857
-1.291	0.359	25.840
-1.862	-0.513	25.842
-0.719	-0.511	25.822
-1.848	-0.565	25.842
-1.014	0.053	25.835
-1.782	-0.640	25.843
-1.676	-1.801	25.838
-1.383	-0.760	25.826
-1.836	0.396	25.828
-1.861	-0.740	25.829
-1.155	0.013	25.820
-1.918	-0.683	25.828
-1.074	-0.081	25.818
-1.894	-0.713	25.829
-0.990	-0.189	25.815
-2.095	-0.324	25.824
-1.025	-1.035	25.800
-2.030	-0.223	25.821
-0.979	-0.965	25.800
-2.022	-0.209	25.821
-1.125	-1.145	25.800
-2.122	-0.318	25.825
-1.050	-1.020	25.800
-1.803	0.023	25.813
-0.936	-0.940	25.800
-2.081	-0.440	25.827
-0.989	-1.101	25.798
-2.141	-0.636	25.832
-1.003	-0.622	25.808
-2.170	-0.451	25.829
-1.009	-0.870	25.803
-2.159	-0.395	25.828
-1.005	-0.852	25.803
-2.101	-0.196	25.823
-0.965	-0.735	25.805
-2.054	-0.068	25.820
-1.214	-1.054	25.803
-2.218	-0.241	25.826
-1.169	-0.988	25.804
-2.141	-0.128	25.822
-1.267	-1.086	25.804
-2.026	-0.046	25.819
-1.053	-0.899	25.803
-2.162	-0.282	25.825
-0.991	-0.512	25.810
-2.153	-0.404	25.828
-0.984	-0.749	25.805
-2.097	-0.140	25.822
-1.024	-0.841	25.804
-2.118	-0.187	25.823
-1.014	-0.817	25.804
-2.136	-0.235	25.824
-1.033	-0.873	25.803
-2.151	-0.281	25.825
-0.995	-0.724	25.805
-2.151	-0.281	25.825
-0.995	-0.724	25.805
-2.144	-0.235	25.824
-0.987	-0.673	25.806
-2.158	-0.368	25.827
-0.987	-0.602	25.808
-2.139	-0.551	25.830
-0.986	-0.604	25.808
-2.153	-0.229	25.824
-1.005	-0.721	25.806
-2.162	-0.278	25.825
-1.024	-0.809	25.804
-2.195	-0.568	25.832
-1.029	-0.702	25.806
-2.196	-0.541	25.831
-1.040	-0.604	25.809
-2.171	-0.650	25.833
-1.139	-0.337	25.815
-2.244	-0.474	25.831
-1.134	-0.358	25.815
-2.238	-0.493	25.831
-1.090	-0.525	25.811
-2.240	-0.489	25.831
-1.074	-0.646	25.808
-2.245	-0.419	25.830
-1.074	-0.626	25.809
-2.246	-0.372	25.829
-1.081	-0.513	25.811
-2.247	-0.372	25.829
-1.076	-0.605	25.809
-2.243	-0.448	25.830
-1.072	-0.776	25.806
-2.168	-0.127	25.823
-1.074	-0.781	25.806
-2.182	-0.157	25.823
-1.031	-0.626	25.808
-2.184	-0.158	25.823
-1.121	-0.877	25.805
-2.210	-0.207	25.825
-1.163	-0.956	25.804
-2.210	-0.207	25.825
-1.060	-0.688	25.807
-2.229	-0.345	25.828
-1.057	-0.634	25.808
-2.223	-0.263	25.826
-1.067	-0.339	25.814
-2.209	-0.345	25.828
-1.038	-0.562	25.810
-2.156	-0.655	25.833
-1.123	-0.345	25.815
-2.104	-0.751	25.833
-1.182	-0.255	25.818
-2.199	-0.593	25.832
-1.121	-0.386	25.814
-2.185	-0.625	25.833
-1.197	-0.230	25.818
-2.088	-0.772	25.833
-1.165	-0.275	25.817
-2.020	-0.864	25.834
-1.294	-0.129	25.821
-2.077	-0.803	25.834
-1.250	-0.177	25.820
-2.119	-0.748	25.834
-1.216	-0.221	25.819
-2.021	-0.871	25.834
-1.240	-0.195	25.820
-2.223	-0.594	25.833
-1.254	-0.168	25.820
-1.959	-0.923	25.833
-1.198	-0.223	25.818
-2.257	-0.474	25.831
-1.122	-0.441	25.813
-2.222	-0.587	25.832
-1.127	-0.425	25.814
-2.222	-0.587	25.832
-1.215	-0.229	25.819
-2.005	-0.897	25.834
-1.244	-0.197	25.820
-1.962	-0.941	25.833
-1.302	-0.144	25.821
-1.826	-1.049	25.832
-0.750	-0.838	25.797
0.420	-1.046	25.760
-0.781	-1.079	25.801
-1.787	-1.643	25.847
-1.244	-2.939	25.815
-1.924	-3.803	25.920
-2.853	-3.849	26.095
-1.455	-4.088	25.852
-0.309	-3.870	25.592
-0.911	-4.794	25.549
-1.748	-4.842	25.567
-2.579	-5.294	25.606
-3.350	-5.129	25.641
-2.407	-4.984	25.429
-1.349	-5.122	25.323
-0.118	-5.891	25.133
1.020	-7.353	24.906
1.901	-9.080	24.670
1.000	-9.717	24.990
0.248	-10.051	25.339
0.388	-9.787	25.262
1.749	-10.221	24.706
3.276	-11.466	24.007
4.763	-12.564	23.260
6.191	-13.734	22.605
7.543	-15.026	21.872
8.748	-16.426	21.066
9.442	-18.358	20.630
9.605	-20.352	20.534
8.911	-21.808	21.097
8.180	-23.199	21.732
7.478	-24.610	22.355
7.504	-26.551	22.260
8.270	-28.337	21.418
8.724	-30.184	20.918
8.673	-31.924	21.020
9.265	-33.721	20.347
10.225	-35.306	19.138
10.916	-37.104	18.246
11.539	-38.902	17.356
12.230	-40.569	16.211
12.890	-42.087	15.038
13.504	-43.529	13.932
14.379	-44.359	12.262
13.656	-45.060	13.473
13.378	-46.639	13.875
13.297	-48.256	14.030
13.518	-49.896	13.612
13.891	-51.480	12.862
14.243	-53.027	12.120
14.598	-54.545	11.320
15.044	-55.971	10.165
15.488	-57.348	8.869
16.065	-58.454	7.004
16.540	-59.599	5.315
16.869	-60.926	4.104
17.188	-62.202	2.893
16.840	-63.528	4.224
16.434	-64.685	5.887
16.099	-65.953	7.371
15.800	-67.242	8.809
15.820	-68.757	8.830
15.955	-70.192	8.204
16.157	-71.476	7.114
16.476	-72.359	5.213
16.759	-73.325	3.426
17.009	-73.220	1.744
16.965	-73.063	1.966
17.087	-74.542	1.088
17.118	-76.051	0.849
17.152	-77.501	0.578
17.069	-78.958	0.704
17.030	-80.371	1.197
16.908	-81.588	2.747
16.864	-82.917	3.569
16.877	-84.251	3.575
16.894	-85.554	3.463
16.907	-86.807	3.377
16.903	-88.030	4.012
16.881	-88.694	6.127
16.898	-89.883	7.055
16.921	-91.107	6.928
16.932	-92.248	6.375
16.932	-93.304	5.731
16.920	-94.279	4.978
16.889	-95.187	3.991
16.848	-96.067	3.008
16.773	-96.766	1.615
16.671	-96.136	-0.078
16.577	-95.370	-0.652
16.558	-94.603	-1.116
16.544	-95.482	-1.627
16.516	-96.351	-2.165
16.462	-97.052	-3.061
16.386	-97.667	-4.213
16.382	-96.846	-4.157
16.399	-96.075	-3.865
16.286	-96.358	-5.932
16.184	-96.814	-7.672
16.155	-97.569	-8.164
16.267	-98.194	-6.510
16.348	-97.554	-5.328
16.424	-96.946	-4.172
16.506	-96.407	-2.812
16.590	-95.913	-1.294
16.663	-95.377	0.141
16.747	-94.944	1.919
16.704	-95.606	0.789
16.652	-96.252	-0.296
16.536	-95.696	-2.433
16.543	-94.859	-2.296
16.518	-93.995	-2.925
16.486	-94.628	-3.932
16.441	-95.286	-4.917
16.354	-95.554	-6.661
16.361	-94.696	-6.393
16.289	-94.048	-8.193
16.325	-93.337	-7.126
16.381	-93.000	-5.218
16.417	-92.416	-3.822
16.442	-93.197	-3.124
16.406	-93.812	-4.249
16.393	-94.584	-4.598
16.449	-94.068	-2.991
16.499	-94.858	-1.870
16.492	-93.921	-1.917
16.501	-93.124	-1.648
16.462	-92.352	-3.166
16.479	-91.601	-2.226
16.462	-92.202	-3.522
16.437	-92.840	-4.629
16.443	-93.628	-4.458
16.488	-93.159	-2.758
16.543	-92.883	-0.792
16.598	-93.469	0.969
16.534	-92.955	-1.075
16.484	-92.405	-3.049
16.456	-92.903	-4.470
16.499	-92.563	-2.542
16.543	-92.277	-0.578
16.584	-92.992	0.931
16.607	-93.812	1.553
16.680	-94.011	3.785
16.601	-93.937	1.589
16.551	-93.180	0.112
16.532	-92.337	-0.659
16.501	-91.601	-2.278
16.499	-92.383	-2.778
16.468	-92.969	-4.026
16.413	-93.276	-5.861
16.345	-92.927	-8.038
16.359	-92.153	-7.436
16.392	-91.727	-5.714
16.423	-91.465	-3.703
16.444	-90.981	-2.016
16.447	-90.145	-1.513
16.456	-90.876	-1.434
16.447	-91.589	-2.136
16.440	-92.365	-2.483
16.439	-93.141	-2.545
16.420	-93.907	-3.111
16.419	-93.024	-2.940
16.441	-92.313	-2.054
16.406	-92.712	-3.761
16.396	-91.578	-3.991
16.397	-92.378	-4.338
16.407	-93.057	-4.004
16.394	-92.154	-4.166
16.422	-91.625	-2.616
16.442	-91.074	-1.104
16.452	-90.271	0.201
16.449	-90.685	-1.389
16.449	-89.990	-0.195
16.454	-90.780	-0.533
16.444	-91.461	-1.429
16.429	-92.132	-2.299
16.381	-91.880	-4.476
16.387	-92.685	-4.509
16.354	-93.277	-5.708
16.285	-93.332	-7.826
16.311	-92.623	-6.770
16.329	-91.884	-5.934
16.360	-91.523	-4.077
16.395	-91.670	-1.829
16.408	-92.501	-1.540
16.394	-91.606	-1.890
16.376	-90.839	-3.345
16.359	-90.794	-5.508
16.366	-91.582	-5.419
16.391	-92.202	-3.824
16.409	-91.531	-2.574
16.443	-92.098	-0.898
16.409	-92.387	-2.583
16.447	-92.124	-0.513
16.492	-92.609	1.413
16.471	-93.254	0.439
16.399	-93.062	-1.770
16.405	-92.146	-1.527
16.377	-92.557	-3.093
16.385	-91.788	-2.377
16.399	-91.078	-1.414
16.425	-91.336	0.787
16.399	-91.263	-1.393
16.376	-90.744	-3.415
16.369	-91.304	-4.760
16.340	-91.567	-6.643
16.361	-91.183	-4.801
16.388	-91.240	-2.549
16.400	-90.600	-1.331
16.407	-91.443	-1.377
16.418	-92.181	-0.741
16.388	-92.748	-2.033
16.326	-92.499	-4.246
16.378	-92.428	-2.029
16.430	-92.774	0.046
16.402	-93.366	-1.150
16.401	-92.497	-0.927
16.412	-91.721	-0.404
16.429	-91.078	0.830
16.426	-91.820	0.113
16.405	-92.454	-0.938
16.385	-91.544	-1.561
16.386	-90.682	-1.543
16.385	-89.814	-1.624
16.392	-90.631	-1.791
16.386	-91.369	-2.430
16.403	-91.013	-0.308
16.395	-91.621	-1.518
16.379	-92.317	-2.401
16.341	-92.782	-3.953
16.329	-91.905	-4.196
16.329	-91.053	-4.189
16.339	-90.417	-2.958
16.348	-90.147	-0.914
16.355	-90.965	-0.917
16.348	-91.728	-1.478
16.321	-92.254	-2.846
16.310	-91.360	-3.105
16.304	-90.469	-3.668
16.303	-89.613	-4.535
16.309	-90.297	-5.516
16.304	-91.025	-6.212
16.310	-91.843	-5.698
16.345	-92.177	-3.532
16.369	-91.563	-2.228
16.385	-90.921	-0.907
16.386	-90.051	-0.747
16.391	-90.751	-1.307
16.379	-91.348	-2.407
16.382	-92.138	-2.267
16.335	-92.170	-4.361
16.344	-91.405	-3.629
16.356	-90.729	-2.587
16.363	-90.116	-1.254
16.361	-90.528	-2.921
16.351	-91.098	-4.187
16.335	-91.691	-5.393
16.334	-92.475	-5.490
16.370	-92.188	-3.497
16.410	-91.943	-1.472
16.452	-92.335	0.641
16.424	-91.587	-0.869
16.400	-91.796	-2.677
16.429	-92.483	-1.198
16.421	-93.232	-1.640
16.419	-92.367	-1.406
16.425	-91.557	-1.083
16.425	-90.695	-1.101
16.410	-90.631	-3.284
16.399	-90.865	-5.143
16.399	-89.840	-4.421
16.403	-90.608	-4.859
16.401	-91.338	-5.097
16.414	-90.855	-3.197
16.411	-89.947	-3.726
16.419	-90.730	-3.864
16.407	-91.364	-4.912
16.389	-91.989	-6.013
16.387	-92.728	-6.156
16.412	-92.145	-4.694
16.459	-92.480	-2.579
16.429	-91.688	-4.028
16.448	-91.049	-2.704
16.430	-91.339	-4.551
16.408	-90.859	-6.414
16.427	-91.533	-4.860
16.427	-92.303	-5.110
16.378	-92.421	-7.115
16.425	-92.379	-4.863
16.400	-92.925	-6.150
16.399	-93.657	-6.244
16.454	-93.183	-4.280
16.446	-93.884	-4.820
16.434	-94.588	-5.176
16.428	-95.300	-5.350
16.419	-95.992	-5.576
16.398	-96.586	-6.005
16.412	-95.555	-5.670
16.434	-94.579	-5.293
16.424	-93.559	-5.664
16.407	-94.084	-6.500
16.413	-94.710	-6.516
16.426	-95.319	-6.415
16.442	-95.897	-6.244
16.420	-96.255	-6.829
16.467	-95.051	-6.008
16.512	-93.928	-5.177
16.541	-92.874	-4.537
16.560	-91.823	-3.982
16.561	-92.248	-4.683
16.568	-92.699	-4.820
16.579	-93.097	-4.839
16.520	-93.300	-5.292
16.470	-91.921	-4.503
16.416	-90.627	-3.588
16.374	-89.384	-2.759
16.381	-88.159	-2.155
16.404	-86.871	-2.677
16.393	-85.590	-3.731
16.399	-84.217	-3.153
16.386	-82.867	-2.315
16.358	-81.572	-1.396
16.340	-80.260	-0.767
